"","country","year","sucide_rate"
"2869","Bahamas",2012,0
"2870","Bahamas",2012,0
"2871","Bahamas",2012,0
"2872","Bahamas",2012,0
"2873","Bahrain",2012,4.64
"2874","Bahrain",2012,2.24
"2875","Bahrain",2012,0.9
"2876","Bahrain",2012,0.9
"2877","Bahrain",2012,0
"2878","Bahrain",2012,0
"2879","Bahrain",2012,0
"2880","Bahrain",2012,0
"2881","Bahrain",2012,0
"2882","Bahrain",2012,0
"2883","Bahrain",2012,0
"2884","Bahrain",2012,0
"2885","Barbados",2012,0
"2886","Barbados",2012,0
"2887","Barbados",2012,0
"2888","Barbados",2012,0
"2889","Barbados",2012,0
"2890","Barbados",2012,0
"2891","Barbados",2012,0
"2892","Barbados",2012,0
"2893","Barbados",2012,0
"2894","Barbados",2012,0
"2895","Barbados",2012,0
"2896","Barbados",2012,0
"2897","Belgium",2012,51.74
"2898","Belgium",2012,38.85
"2899","Belgium",2012,33.85
"2900","Belgium",2012,26.69
"2901","Belgium",2012,15.65
"2902","Belgium",2012,14.68
"2903","Belgium",2012,13.99
"2904","Belgium",2012,10.17
"2905","Belgium",2012,6.29
"2906","Belgium",2012,4.24
"2907","Belgium",2012,0.5
"2908","Belgium",2012,0.48
"2909","Belize",2012,24.31
"2910","Belize",2012,23.21
"2911","Belize",2012,17.25
"2912","Belize",2012,5.77
"2913","Belize",2012,2.91
"2914","Belize",2012,0
"2915","Belize",2012,0
"2916","Belize",2012,0
"2917","Belize",2012,0
"2918","Belize",2012,0
"2919","Belize",2012,0
"2920","Belize",2012,0
"2921","Brazil",2012,17.71
"2922","Brazil",2012,12.55
"2923","Brazil",2012,11.33
"2924","Brazil",2012,11.08
"2925","Brazil",2012,7.44
"2926","Brazil",2012,3.25
"2927","Brazil",2012,3.09
"2928","Brazil",2012,2.62
"2929","Brazil",2012,2.43
"2930","Brazil",2012,2.23
"2931","Brazil",2012,0.47
"2932","Brazil",2012,0.25
"2933","Bulgaria",2012,61.19
"2934","Bulgaria",2012,29.44
"2935","Bulgaria",2012,17.2
"2936","Bulgaria",2012,16.11
"2937","Bulgaria",2012,11.91
"2938","Bulgaria",2012,10.75
"2939","Bulgaria",2012,6.5
"2940","Bulgaria",2012,4.54
"2941","Bulgaria",2012,3.54
"2942","Bulgaria",2012,2.69
"2943","Bulgaria",2012,0.3
"2944","Bulgaria",2012,0
"2945","Canada",2012,23.83
"2946","Canada",2012,21.47
"2947","Canada",2012,18.61
"2948","Canada",2012,17.23
"2949","Canada",2012,16.15
"2950","Canada",2012,7.67
"2951","Canada",2012,6.42
"2952","Canada",2012,6.07
"2953","Canada",2012,5.37
"2954","Canada",2012,3.24
"2955","Canada",2012,0.94
"2956","Canada",2012,0.88
"2957","Chile",2012,39.13
"2958","Chile",2012,23.92
"2959","Chile",2012,23.41
"2960","Chile",2012,22.8
"2961","Chile",2012,16.86
"2962","Chile",2012,5.79
"2963","Chile",2012,4.78
"2964","Chile",2012,4.49
"2965","Chile",2012,3.72
"2966","Chile",2012,2.33
"2967","Chile",2012,0.62
"2968","Chile",2012,0.56
"2969","Colombia",2012,15.21
"2970","Colombia",2012,11.42
"2971","Colombia",2012,10.59
"2972","Colombia",2012,10.41
"2973","Colombia",2012,7.78
"2974","Colombia",2012,3.65
"2975","Colombia",2012,1.85
"2976","Colombia",2012,1.39
"2977","Colombia",2012,1.33
"2978","Colombia",2012,1.06
"2979","Colombia",2012,0.93
"2980","Colombia",2012,0.83
"2981","Costa Rica",2012,15.7
"2982","Costa Rica",2012,14.18
"2983","Costa Rica",2012,13.83
"2984","Costa Rica",2012,13.45
"2985","Costa Rica",2012,12.57
"2986","Costa Rica",2012,2.62
"2987","Costa Rica",2012,2.48
"2988","Costa Rica",2012,1.92
"2989","Costa Rica",2012,1.85
"2990","Costa Rica",2012,1.33
"2991","Costa Rica",2012,0.83
"2992","Costa Rica",2012,0
"2993","Croatia",2012,80.75
"2994","Croatia",2012,44.46
"2995","Croatia",2012,34.01
"2996","Croatia",2012,19.81
"2997","Croatia",2012,17.33
"2998","Croatia",2012,13.63
"2999","Croatia",2012,13.47
"3000","Croatia",2012,7.07
"3001","Croatia",2012,4.59
"3002","Croatia",2012,2.04
"3003","Croatia",2012,1.37
"3004","Croatia",2012,0.48
"3005","Cuba",2012,86.45
"3006","Cuba",2012,35.68
"3007","Cuba",2012,21.53
"3008","Cuba",2012,15.03
"3009","Cuba",2012,14.28
"3010","Cuba",2012,10.31
"3011","Cuba",2012,8.93
"3012","Cuba",2012,4.93
"3013","Cuba",2012,3.35
"3014","Cuba",2012,2.3
"3015","Cuba",2012,0.89
"3016","Cuba",2012,0.32
"3017","Cyprus",2012,12.75
"3018","Cyprus",2012,12.66
"3019","Cyprus",2012,9.09
"3020","Cyprus",2012,6.27
"3021","Cyprus",2012,1.33
"3022","Cyprus",2012,0.8
"3023","Cyprus",2012,0
"3024","Cyprus",2012,0
"3025","Cyprus",2012,0
"3026","Cyprus",2012,0
"3027","Cyprus",2012,0
"3028","Cyprus",2012,0
"3029","Czech Republic",2012,58.65
"3030","Czech Republic",2012,36.66
"3031","Czech Republic",2012,35
"3032","Czech Republic",2012,22.48
"3033","Czech Republic",2012,13.78
"3034","Czech Republic",2012,9.85
"3035","Czech Republic",2012,7.95
"3036","Czech Republic",2012,6.39
"3037","Czech Republic",2012,2.93
"3038","Czech Republic",2012,1.72
"3039","Czech Republic",2012,0.61
"3040","Czech Republic",2012,0.21
"3041","Denmark",2012,41.55
"3042","Denmark",2012,26.52
"3043","Denmark",2012,24.28
"3044","Denmark",2012,10.9
"3045","Denmark",2012,9.49
"3046","Denmark",2012,9.1
"3047","Denmark",2012,7.89
"3048","Denmark",2012,7.47
"3049","Denmark",2012,3.41
"3050","Denmark",2012,2.31
"3051","Denmark",2012,0.29
"3052","Denmark",2012,0
"3053","Ecuador",2012,16.41
"3054","Ecuador",2012,13.38
"3055","Ecuador",2012,11.28
"3056","Ecuador",2012,11.04
"3057","Ecuador",2012,9.44
"3058","Ecuador",2012,8.31
"3059","Ecuador",2012,4.52
"3060","Ecuador",2012,2.73
"3061","Ecuador",2012,2.52
"3062","Ecuador",2012,1.86
"3063","Ecuador",2012,1.82
"3064","Ecuador",2012,1.57
"3065","El Salvador",2012,26.85
"3066","El Salvador",2012,20.63
"3067","El Salvador",2012,19.7
"3068","El Salvador",2012,17.11
"3069","El Salvador",2012,16.18
"3070","El Salvador",2012,8.75
"3071","El Salvador",2012,5.28
"3072","El Salvador",2012,2.58
"3073","El Salvador",2012,1.9
"3074","El Salvador",2012,1.69
"3075","El Salvador",2012,1.44
"3076","El Salvador",2012,1.03
"3077","Estonia",2012,64.74
"3078","Estonia",2012,47.98
"3079","Estonia",2012,36.22
"3080","Estonia",2012,30.95
"3081","Estonia",2012,22.47
"3082","Estonia",2012,16.83
"3083","Estonia",2012,9.83
"3084","Estonia",2012,3.8
"3085","Estonia",2012,3.27
"3086","Estonia",2012,2.97
"3087","Estonia",2012,2.55
"3088","Estonia",2012,0
"3089","Fiji",2012,38.7
"3090","Fiji",2012,14.57
"3091","Fiji",2012,8.74
"3092","Fiji",2012,6.75
"3093","Fiji",2012,5.59
"3094","Fiji",2012,5.3
"3095","Fiji",2012,4.13
"3096","Fiji",2012,3.98
"3097","Fiji",2012,2.85
"3098","Fiji",2012,0.97
"3099","Fiji",2012,0
"3100","Fiji",2012,0
"3101","Finland",2012,33.01
"3102","Finland",2012,30.5
"3103","Finland",2012,29.94
"3104","Finland",2012,25.82
"3105","Finland",2012,25.2
"3106","Finland",2012,12.7
"3107","Finland",2012,9.9
"3108","Finland",2012,9.38
"3109","Finland",2012,8.1
"3110","Finland",2012,2.46
"3111","Finland",2012,0
"3112","Finland",2012,0
"3113","France",2012,65.24
"3114","France",2012,34.29
"3115","France",2012,30.26
"3116","France",2012,17.84
"3117","France",2012,12.66
"3118","France",2012,10.92
"3119","France",2012,10.29
"3120","France",2012,9.2
"3121","France",2012,4.63
"3122","France",2012,2.81
"3123","France",2012,0.55
"3124","France",2012,0.29
"3125","Georgia",2012,11.48
"3126","Georgia",2012,6.48
"3127","Georgia",2012,5.49
"3128","Georgia",2012,4.36
"3129","Georgia",2012,3.26
"3130","Georgia",2012,1.04
"3131","Georgia",2012,0.93
"3132","Georgia",2012,0.64
"3133","Georgia",2012,0.46
"3134","Georgia",2012,0.45
"3135","Georgia",2012,0.29
"3136","Georgia",2012,0
"3137","Germany",2012,46.69
"3138","Germany",2012,24.35
"3139","Germany",2012,19.24
"3140","Germany",2012,13.71
"3141","Germany",2012,12.34
"3142","Germany",2012,9.52
"3143","Germany",2012,8.66
"3144","Germany",2012,6.7
"3145","Germany",2012,3.8
"3146","Germany",2012,2.76
"3147","Germany",2012,0.29
"3148","Germany",2012,0.25
"3149","Greece",2012,13.48
"3150","Greece",2012,10.5
"3151","Greece",2012,10.21
"3152","Greece",2012,5.82
"3153","Greece",2012,3.97
"3154","Greece",2012,2.17
"3155","Greece",2012,2.04
"3156","Greece",2012,2.01
"3157","Greece",2012,1.72
"3158","Greece",2012,1.21
"3159","Greece",2012,0.19
"3160","Greece",2012,0
"3161","Grenada",2012,9.06
"3162","Grenada",2012,8.95
"3163","Grenada",2012,0
"3164","Grenada",2012,0
"3165","Grenada",2012,0
"3166","Grenada",2012,0
"3167","Grenada",2012,0
"3168","Grenada",2012,0
"3169","Grenada",2012,0
"3170","Grenada",2012,0
"3171","Grenada",2012,0
"3172","Grenada",2012,0
"3173","Guatemala",2012,7.24
"3174","Guatemala",2012,6.93
"3175","Guatemala",2012,6.74
"3176","Guatemala",2012,6.54
"3177","Guatemala",2012,5.29
"3178","Guatemala",2012,3.93
"3179","Guatemala",2012,1.64
"3180","Guatemala",2012,0.88
"3181","Guatemala",2012,0.86
"3182","Guatemala",2012,0.67
"3183","Guatemala",2012,0.61
"3184","Guatemala",2012,0.47
"3185","Guyana",2012,78.05
"3186","Guyana",2012,60.12
"3187","Guyana",2012,55.83
"3188","Guyana",2012,53.36
"3189","Guyana",2012,40.24
"3190","Guyana",2012,20.4
"3191","Guyana",2012,20.33
"3192","Guyana",2012,19.25
"3193","Guyana",2012,13.07
"3194","Guyana",2012,4.8
"3195","Guyana",2012,2.53
"3196","Guyana",2012,0
"3197","Hungary",2012,100.1
"3198","Hungary",2012,62.39
"3199","Hungary",2012,48.92
"3200","Hungary",2012,24.88
"3201","Hungary",2012,21.59
"3202","Hungary",2012,16.3
"3203","Hungary",2012,13.25
"3204","Hungary",2012,11.36
"3205","Hungary",2012,4.21
"3206","Hungary",2012,2.56
"3207","Hungary",2012,0.4
"3208","Hungary",2012,0
"3209","Iceland",2012,30.53
"3210","Iceland",2012,24.37
"3211","Iceland",2012,20.71
"3212","Iceland",2012,18.74
"3213","Iceland",2012,13.9
"3214","Iceland",2012,12.39
"3215","Iceland",2012,8.99
"3216","Iceland",2012,8.71
"3217","Iceland",2012,7.07
"3218","Iceland",2012,0
"3219","Iceland",2012,0
"3220","Iceland",2012,0
"3221","Ireland",2012,29.94
"3222","Ireland",2012,25.09
"3223","Ireland",2012,22.9
"3224","Ireland",2012,21.08
"3225","Ireland",2012,14.51
"3226","Ireland",2012,6.51
"3227","Ireland",2012,5.85
"3228","Ireland",2012,5.28
"3229","Ireland",2012,3.81
"3230","Ireland",2012,1.44
"3231","Ireland",2012,0.93
"3232","Ireland",2012,0.32
"3233","Israel",2012,21.32
"3234","Israel",2012,17.03
"3235","Israel",2012,14.7
"3236","Israel",2012,10.02
"3237","Israel",2012,5.21
"3238","Israel",2012,4.01
"3239","Israel",2012,3.92
"3240","Israel",2012,3
"3241","Israel",2012,2.21
"3242","Israel",2012,1.96
"3243","Israel",2012,0.41
"3244","Israel",2012,0
"3245","Italy",2012,25.35
"3246","Italy",2012,15.22
"3247","Italy",2012,13.4
"3248","Italy",2012,9.35
"3249","Italy",2012,5.9
"3250","Italy",2012,4.55
"3251","Italy",2012,4.41
"3252","Italy",2012,3.51
"3253","Italy",2012,1.94
"3254","Italy",2012,1.53
"3255","Italy",2012,0.15
"3256","Italy",2012,0.14
"3257","Japan",2012,39.11
"3258","Japan",2012,37.74
"3259","Japan",2012,37.03
"3260","Japan",2012,30.39
"3261","Japan",2012,20.92
"3262","Japan",2012,17.22
"3263","Japan",2012,15.2
"3264","Japan",2012,13.24
"3265","Japan",2012,13.09
"3266","Japan",2012,8.43
"3267","Japan",2012,0.96
"3268","Japan",2012,0.37
"3269","Kazakhstan",2012,51.71
"3270","Kazakhstan",2012,51.58
"3271","Kazakhstan",2012,46.19
"3272","Kazakhstan",2012,43.19
"3273","Kazakhstan",2012,28.76
"3274","Kazakhstan",2012,13.84
"3275","Kazakhstan",2012,8.95
"3276","Kazakhstan",2012,7.96
"3277","Kazakhstan",2012,7.88
"3278","Kazakhstan",2012,7.76
"3279","Kazakhstan",2012,2.62
"3280","Kazakhstan",2012,0.58
"3281","Kuwait",2012,3.74
"3282","Kuwait",2012,2.41
"3283","Kuwait",2012,2.12
"3284","Kuwait",2012,2.07
"3285","Kuwait",2012,1.69
"3286","Kuwait",2012,1.26
"3287","Kuwait",2012,1.18
"3288","Kuwait",2012,0.72
"3289","Kuwait",2012,0.4
"3290","Kuwait",2012,0
"3291","Kuwait",2012,0
"3292","Kuwait",2012,0
"3293","Kyrgyzstan",2012,26.04
"3294","Kyrgyzstan",2012,23.49
"3295","Kyrgyzstan",2012,23.09
"3296","Kyrgyzstan",2012,15.59
"3297","Kyrgyzstan",2012,15
"3298","Kyrgyzstan",2012,12.52
"3299","Kyrgyzstan",2012,7.01
"3300","Kyrgyzstan",2012,5.55
"3301","Kyrgyzstan",2012,5.09
"3302","Kyrgyzstan",2012,3.87
"3303","Kyrgyzstan",2012,2.82
"3304","Kyrgyzstan",2012,0.59
"3305","Latvia",2012,59.59
"3306","Latvia",2012,54.03
"3307","Latvia",2012,51.76
"3308","Latvia",2012,34.99
"3309","Latvia",2012,26.32
"3310","Latvia",2012,17.57
"3311","Latvia",2012,7.4
"3312","Latvia",2012,6.47
"3313","Latvia",2012,4.9
"3314","Latvia",2012,3.62
"3315","Latvia",2012,1.03
"3316","Latvia",2012,0
"3317","Lithuania",2012,77.7
"3318","Lithuania",2012,74.09
"3319","Lithuania",2012,69.66
"3320","Lithuania",2012,62.3
"3321","Lithuania",2012,30.48
"3322","Lithuania",2012,20.16
"3323","Lithuania",2012,16.38
"3324","Lithuania",2012,11.89
"3325","Lithuania",2012,5.44
"3326","Lithuania",2012,4.01
"3327","Lithuania",2012,2.01
"3328","Lithuania",2012,0
"3329","Luxembourg",2012,51.54
"3330","Luxembourg",2012,20.62
"3331","Luxembourg",2012,15.37
"3332","Luxembourg",2012,15.12
"3333","Luxembourg",2012,10.29
"3334","Luxembourg",2012,9.19
"3335","Luxembourg",2012,6.2
"3336","Luxembourg",2012,6.08
"3337","Luxembourg",2012,3.18
"3338","Luxembourg",2012,2.59
"3339","Luxembourg",2012,0
"3340","Luxembourg",2012,0
"3341","Malta",2012,16.21
"3342","Malta",2012,10.62
"3343","Malta",2012,9.51
"3344","Malta",2012,8.9
"3345","Malta",2012,7.28
"3346","Malta",2012,3.86
"3347","Malta",2012,3.49
"3348","Malta",2012,0
"3349","Malta",2012,0
"3350","Malta",2012,0
"3351","Malta",2012,0
"3352","Malta",2012,0
"3353","Mauritius",2012,26.09
"3354","Mauritius",2012,20.21
"3355","Mauritius",2012,15.54
"3356","Mauritius",2012,15.14
"3357","Mauritius",2012,10.03
"3358","Mauritius",2012,8.84
"3359","Mauritius",2012,6.04
"3360","Mauritius",2012,4.39
"3361","Mauritius",2012,2.68
"3362","Mauritius",2012,2.25
"3363","Mauritius",2012,1.96
"3364","Mauritius",2012,1.08
"3365","Mexico",2012,13.25
"3366","Mexico",2012,10.95
"3367","Mexico",2012,10.24
"3368","Mexico",2012,9.04
"3369","Mexico",2012,8.81
"3370","Mexico",2012,3.67
"3371","Mexico",2012,2.18
"3372","Mexico",2012,1.75
"3373","Mexico",2012,1.37
"3374","Mexico",2012,1.03
"3375","Mexico",2012,0.69
"3376","Mexico",2012,0.45
"3377","Netherlands",2012,21.84
"3378","Netherlands",2012,19.37
"3379","Netherlands",2012,17.22
"3380","Netherlands",2012,14.05
"3381","Netherlands",2012,9.94
"3382","Netherlands",2012,9.65
"3383","Netherlands",2012,9.31
"3384","Netherlands",2012,7.49
"3385","Netherlands",2012,5.75
"3386","Netherlands",2012,3.28
"3387","Netherlands",2012,0.4
"3388","Netherlands",2012,0.21
"3389","New Zealand",2012,32.32
"3390","New Zealand",2012,25.95
"3391","New Zealand",2012,21.15
"3392","New Zealand",2012,21.01
"3393","New Zealand",2012,13.36
"3394","New Zealand",2012,13.21
"3395","New Zealand",2012,7.81
"3396","New Zealand",2012,7.62
"3397","New Zealand",2012,7.55
"3398","New Zealand",2012,3.93
"3399","New Zealand",2012,2.35
"3400","New Zealand",2012,1.77
"3401","Nicaragua",2012,14.69
"3402","Nicaragua",2012,11.86
"3403","Nicaragua",2012,10.96
"3404","Nicaragua",2012,9.56
"3405","Nicaragua",2012,8.01
"3406","Nicaragua",2012,7.1
"3407","Nicaragua",2012,3.28
"3408","Nicaragua",2012,1.89
"3409","Nicaragua",2012,1.52
"3410","Nicaragua",2012,1.47
"3411","Nicaragua",2012,1
"3412","Nicaragua",2012,0.95
"3413","Norway",2012,23.85
"3414","Norway",2012,20.5
"3415","Norway",2012,18.15
"3416","Norway",2012,15.94
"3417","Norway",2012,13.28
"3418","Norway",2012,8.8
"3419","Norway",2012,6.55
"3420","Norway",2012,6.53
"3421","Norway",2012,6.45
"3422","Norway",2012,5.3
"3423","Norway",2012,0.33
"3424","Norway",2012,0.32
"3425","Panama",2012,12.05
"3426","Panama",2012,11.78
"3427","Panama",2012,9.4
"3428","Panama",2012,8.86
"3429","Panama",2012,6.25
"3430","Panama",2012,2.83
"3431","Panama",2012,1.72
"3432","Panama",2012,1.7
"3433","Panama",2012,0.65
"3434","Panama",2012,0.28
"3435","Panama",2012,0
"3436","Panama",2012,0
"3437","Paraguay",2012,11.69
"3438","Paraguay",2012,9.29
"3439","Paraguay",2012,7.66
"3440","Paraguay",2012,7.41
"3441","Paraguay",2012,6.43
"3442","Paraguay",2012,6.38
"3443","Paraguay",2012,4.03
"3444","Paraguay",2012,3.3
"3445","Paraguay",2012,2.61
"3446","Paraguay",2012,1.96
"3447","Paraguay",2012,1.47
"3448","Paraguay",2012,1.07
"3449","Poland",2012,45.4
"3450","Poland",2012,42.07
"3451","Poland",2012,33.94
"3452","Poland",2012,27.3
"3453","Poland",2012,20.09
"3454","Poland",2012,6.94
"3455","Poland",2012,6.02
"3456","Poland",2012,5.15
"3457","Poland",2012,2.43
"3458","Poland",2012,2.18
"3459","Poland",2012,0.63
"3460","Poland",2012,0.22
"3461","Portugal",2012,59.61
"3462","Portugal",2012,24.88
"3463","Portugal",2012,18.48
"3464","Portugal",2012,10.15
"3465","Portugal",2012,8.86
"3466","Portugal",2012,6.62
"3467","Portugal",2012,4.53
"3468","Portugal",2012,3.35
"3469","Portugal",2012,1.43
"3470","Portugal",2012,1.31
"3471","Portugal",2012,0.18
"3472","Portugal",2012,0
"3473","Puerto Rico",2012,19.87
"3474","Puerto Rico",2012,19.3
"3475","Puerto Rico",2012,15.57
"3476","Puerto Rico",2012,10.44
"3477","Puerto Rico",2012,9.14
"3478","Puerto Rico",2012,4.85
"3479","Puerto Rico",2012,3.12
"3480","Puerto Rico",2012,2.61
"3481","Puerto Rico",2012,0.75
"3482","Puerto Rico",2012,0.74
"3483","Puerto Rico",2012,0.71
"3484","Puerto Rico",2012,0
"3485","Qatar",2012,2.98
"3486","Qatar",2012,2.97
"3487","Qatar",2012,2.63
"3488","Qatar",2012,2.39
"3489","Qatar",2012,1.55
"3490","Qatar",2012,0.75
"3491","Qatar",2012,0
"3492","Qatar",2012,0
"3493","Qatar",2012,0
"3494","Qatar",2012,0
"3495","Qatar",2012,0
"3496","Qatar",2012,0
"3497","Republic of Korea",2012,152.45
"3498","Republic of Korea",2012,69.39
"3499","Republic of Korea",2012,61.4
"3500","Republic of Korea",2012,42.93
"3501","Republic of Korea",2012,31.88
"3502","Republic of Korea",2012,22.18
"3503","Republic of Korea",2012,20.34
"3504","Republic of Korea",2012,18.25
"3505","Republic of Korea",2012,13.29
"3506","Republic of Korea",2012,9.38
"3507","Republic of Korea",2012,1
"3508","Republic of Korea",2012,0.77
"3509","Romania",2012,32.74
"3510","Romania",2012,31.34
"3511","Romania",2012,27.67
"3512","Romania",2012,17.59
"3513","Romania",2012,12.58
"3514","Romania",2012,5.48
"3515","Romania",2012,4.53
"3516","Romania",2012,3.98
"3517","Romania",2012,2.33
"3518","Romania",2012,2.31
"3519","Romania",2012,1
"3520","Romania",2012,0.48
"3521","Russian Federation",2012,67.18
"3522","Russian Federation",2012,48.64
"3523","Russian Federation",2012,44.69
"3524","Russian Federation",2012,41.42
"3525","Russian Federation",2012,34.53
"3526","Russian Federation",2012,18.06
"3527","Russian Federation",2012,7.32
"3528","Russian Federation",2012,7.29
"3529","Russian Federation",2012,7.07
"3530","Russian Federation",2012,6.87
"3531","Russian Federation",2012,1.49
"3532","Russian Federation",2012,0.95
"3533","Saint Lucia",2012,33.59
"3534","Saint Lucia",2012,17.07
"3535","Saint Lucia",2012,9.27
"3536","Saint Lucia",2012,7.44
"3537","Saint Lucia",2012,7.36
"3538","Saint Lucia",2012,6.24
"3539","Saint Lucia",2012,4.06
"3540","Saint Lucia",2012,0
"3541","Saint Lucia",2012,0
"3542","Saint Lucia",2012,0
"3543","Saint Lucia",2012,0
"3544","Saint Lucia",2012,0
"3545","Saint Vincent and Grenadines",2012,22.48
"3546","Saint Vincent and Grenadines",2012,19.85
"3547","Saint Vincent and Grenadines",2012,16.32
"3548","Saint Vincent and Grenadines",2012,14.75
"3549","Saint Vincent and Grenadines",2012,13.75
"3550","Saint Vincent and Grenadines",2012,10.14
"3551","Saint Vincent and Grenadines",2012,0
"3552","Saint Vincent and Grenadines",2012,0
"3553","Saint Vincent and Grenadines",2012,0
"3554","Saint Vincent and Grenadines",2012,0
"3555","Saint Vincent and Grenadines",2012,0
"3556","Saint Vincent and Grenadines",2012,0
"3557","Serbia",2012,90.12
"3558","Serbia",2012,40.21
"3559","Serbia",2012,27.82
"3560","Serbia",2012,25.12
"3561","Serbia",2012,17.11
"3562","Serbia",2012,13.18
"3563","Serbia",2012,7.69
"3564","Serbia",2012,7.25
"3565","Serbia",2012,3.55
"3566","Serbia",2012,2.2
"3567","Serbia",2012,0.28
"3568","Serbia",2012,0
"3569","Seychelles",2012,18.39
"3570","Seychelles",2012,15.11
"3571","Seychelles",2012,0
"3572","Seychelles",2012,0
"3573","Seychelles",2012,0
"3574","Seychelles",2012,0
"3575","Seychelles",2012,0
"3576","Seychelles",2012,0
"3577","Seychelles",2012,0
"3578","Seychelles",2012,0
"3579","Seychelles",2012,0
"3580","Seychelles",2012,0
"3581","Singapore",2012,36.02
"3582","Singapore",2012,25.82
"3583","Singapore",2012,17.22
"3584","Singapore",2012,14.33
"3585","Singapore",2012,10.43
"3586","Singapore",2012,9.55
"3587","Singapore",2012,8.34
"3588","Singapore",2012,7.18
"3589","Singapore",2012,6.57
"3590","Singapore",2012,5.24
"3591","Singapore",2012,0.47
"3592","Singapore",2012,0.45
"3593","Slovakia",2012,34.28
"3594","Slovakia",2012,28.37
"3595","Slovakia",2012,26.18
"3596","Slovakia",2012,16.28
"3597","Slovakia",2012,11.2
"3598","Slovakia",2012,5.02
"3599","Slovakia",2012,3.89
"3600","Slovakia",2012,1.52
"3601","Slovakia",2012,1.16
"3602","Slovakia",2012,0.86
"3603","Slovakia",2012,0.72
"3604","Slovakia",2012,0
"3605","Slovenia",2012,107.95
"3606","Slovenia",2012,51.77
"3607","Slovenia",2012,42.77
